time,values
1636772400000,63686.145000000004
1636773300000,63770.175
1636774200000,63759.825
1636775100000,63809.445
1636776000000,63786.994999999995
1636776900000,63673.465
1636777800000,63807.53
1636778700000,63763.49
1636779600000,63657.53
1636780500000,63736.955
1636781400000,63606.91
1636782300000,63666.935
1636783200000,63694.509999999995
1636784100000,63681.815
1636785000000,63737.09
1636785900000,63780.005000000005
1636786800000,63830.175
1636787700000,63824.985
1636788600000,63769.84
1636789500000,63958.16
1636790400000,63984.75
1636791300000,63990.65
1636792200000,63855.34
1636793100000,63869.795
1636794000000,63759.270000000004
1636794900000,63680.83
1636795800000,63599.994999999995
1636796700000,63477.36
1636797600000,63481.08
1636798500000,63518.455
1636799400000,63540.520000000004
1636800300000,63660.795
1636801200000,63718.65
1636802100000,63705.630000000005
1636803000000,63582.815
1636803900000,63560.630000000005
1636804800000,63657.935
